,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HomeTeamMatchDay,AwayTeamMatchDay,HomeTeamGoalsScoredLast5,AwayTeamGoalsScoredLast5,HomeTeamGoalsConcededLast5,AwayTeamGoalsConcededLast5,HomeTeamUnBeatenStreak,AwayTeamUnBeatenStreak,HomeTeamPoints,AwayTeamPoints,HomeTeamLostLast,AwayTeamLostLast,HomeTeamGameNumber,AwayTeamGameNumber,ScoredAtHomeTeam5,ScoredAwayTeam5,HomeTeamAtHomeTeamPoints,AwayTeamFromHomeTeamPoints
25888,N1,Willem II,Den Haag,1.0,0.0,H,1.66,3.4,4.33,31,31,7.0,4.0,6.0,8.0,1,0,7.0,4.0,1.0,0.0,16,16,10.0,6.0,9.0,7.0
25889,D1,FC Koln,Ein Frankfurt,1.0,1.0,D,2.4,3.2,2.87,27,27,7.0,9.0,12.0,12.0,0,1,3.0,4.0,0.0,1.0,13,14,4.0,7.0,2.0,5.0
25890,N1,Heerenveen,Ajax,0.0,2.0,A,5.5,4.2,1.55,32,32,8.0,10.0,6.0,4.0,3,15,8.0,11.0,1.0,1.0,16,16,6.0,11.0,4.0,13.0
25891,SP1,Barcelona,Ath Bilbao,2.0,0.0,H,1.28,5.5,9.5,26,26,11.0,7.0,10.0,8.0,0,0,7.0,5.0,0.0,0.0,14,13,16.0,7.0,12.0,11.0
25892,F1,Paris SG,Montpellier,1.0,3.0,A,2.5,3.1,2.9,38,38,3.0,4.0,8.0,3.0,0,2,3.0,8.0,0.0,1.0,19,19,13.0,5.0,11.0,6.0
25893,E0,West Ham,Man City,0.0,1.0,A,2.1,3.2,3.5,21,21,2.0,3.0,8.0,7.0,0,1,4.0,4.0,0.0,1.0,11,11,4.0,5.0,9.0,5.0
25894,D1,Mainz,Nurnberg,2.0,0.0,H,1.62,4.0,5.25,32,32,9.0,6.0,9.0,13.0,0,0,6.0,3.0,0.0,0.0,16,16,9.0,5.0,10.0,6.0
25895,D1,Schalke 04,Stuttgart,4.0,1.0,H,1.9,3.4,4.0,18,18,9.0,11.0,6.0,7.0,5,0,11.0,9.0,1.0,0.0,10,9,5.0,7.0,8.0,9.0
25896,SP1,Almeria,Real Madrid,0.0,5.0,A,9.5,5.5,1.29,14,14,4.0,18.0,5.0,8.0,3,3,9.0,12.0,1.0,1.0,7,7,5.0,11.0,5.0,12.0
25897,SP1,Sevilla,Villarreal,1.0,0.0,H,2.05,3.3,3.6,15,15,7.0,9.0,6.0,10.0,1,2,10.0,8.0,1.0,1.0,8,8,5.0,9.0,7.0,8.0
25898,I1,Bologna,Torino,0.0,1.0,A,2.8,3.1,2.7,33,33,2.0,8.0,6.0,10.0,1,2,2.0,7.0,1.0,1.0,17,16,4.0,9.0,6.0,6.0
25899,I1,Parma,Lecce,2.0,1.0,H,1.9,3.1,3.75,19,19,4.0,10.0,10.0,15.0,2,1,4.0,5.0,1.0,1.0,10,10,7.0,6.0,6.0,4.0
25900,E0,Tottenham,Liverpool,4.0,1.0,H,2.25,3.5,3.39,9,9,11.0,5.0,2.0,9.0,6,4,13.0,6.0,1.0,1.0,5,5,3.75,8.75,6.25,10.0
25901,F1,Lille,Caen,2.0,2.0,D,1.67,3.5,5.5,10,10,9.0,9.0,5.0,5.0,6,1,11.0,8.0,1.0,1.0,5,5,8.75,5.0,11.25,11.25
25902,E0,Aston Villa,Leicester,1.0,1.0,D,3.6,3.4,2.2,22,22,4.0,4.0,7.0,3.0,1,3,5.0,8.0,1.0,1.0,11,12,4.0,10.0,5.0,9.0
25903,SP1,Valladolid,Ath Bilbao,1.0,2.0,A,2.25,3.25,3.2,8,8,5.0,4.0,13.0,6.0,0,1,1.0,5.0,0.0,1.0,4,4,6.666666666666667,5.0,3.3333333333333335,3.3333333333333335
25904,F1,Toulouse,Sochaux,2.0,0.0,H,1.62,3.5,6.5,19,19,3.0,4.0,4.0,8.0,0,0,4.0,2.0,0.0,0.0,10,10,8.0,5.0,7.0,5.0
25905,D1,FC Koln,Dortmund,1.0,6.0,A,8.0,4.5,1.4,27,27,4.0,7.0,9.0,2.0,0,20,4.0,13.0,0.0,1.0,14,14,3.0,12.0,4.0,15.0
25906,N1,Nijmegen,Waalwijk,1.0,0.0,H,2.2,3.2,2.8,23,23,4.0,7.0,9.0,7.0,0,1,3.0,9.0,0.0,1.0,11,11,5.0,5.0,6.0,5.0
25907,D1,Schalke 04,Mainz,4.0,0.0,H,1.44,4.0,7.5,12,12,8.0,4.0,7.0,13.0,2,0,10.0,1.0,1.0,0.0,6,6,9.0,3.0,11.0,5.0
25908,E0,Bolton,Derby,1.0,0.0,H,1.53,4.0,6.5,21,21,10.0,5.0,10.0,11.0,0,0,6.0,1.0,0.0,0.0,11,11,9.0,3.0,11.0,0.0
25909,SP1,Betis,Real Madrid,2.0,3.0,A,7.0,4.33,1.44,26,26,6.0,15.0,6.0,2.0,0,10,7.0,15.0,0.0,1.0,13,13,7.0,13.0,8.0,15.0
25910,D1,Bochum,Schalke 04,0.0,3.0,A,4.0,3.3,1.85,32,32,4.0,9.0,7.0,6.0,0,3,5.0,10.0,0.0,1.0,16,16,8.0,6.0,7.0,9.0
25911,I1,Cagliari,Fiorentina,2.0,2.0,D,2.38,3.0,3.2,21,21,10.0,9.0,6.0,9.0,5,0,9.0,6.0,1.0,0.0,11,11,12.0,7.0,11.0,9.0
25912,F1,Lorient,Bastia,4.0,1.0,H,1.95,3.3,4.0,32,32,6.0,13.0,8.0,5.0,0,3,5.0,12.0,0.0,1.0,16,17,12.0,5.0,11.0,9.0
25913,D1,Mainz,Leverkusen,2.0,0.0,H,3.8,3.5,1.95,1,1,2.0,0.0,0.0,2.0,0,0,3.0,0.0,,,1,1,2.0,0.0,3.0,3.0
25914,SP1,Celta,Sp Gijon,2.0,1.0,H,1.4,5.0,7.5,13,13,7.0,4.0,13.0,10.0,0,0,6.0,4.0,0.0,0.0,7,7,9.0,6.0,5.0,4.0
25915,I1,Chievo,Crotone,1.0,2.0,A,1.85,3.5,4.5,30,30,9.0,1.0,10.0,7.0,0,0,6.0,1.0,0.0,0.0,16,15,7.0,2.0,7.0,4.0
25916,E0,Aston Villa,Arsenal,0.0,0.0,D,4.75,3.75,1.73,13,13,4.0,10.0,10.0,8.0,0,2,4.0,7.0,0.0,1.0,6,7,7.0,7.0,5.0,10.0
25917,I1,Chievo,Inter,0.0,2.0,A,4.2,3.4,1.95,15,15,5.0,6.0,2.0,11.0,5,0,9.0,2.0,1.0,0.0,8,8,4.0,4.0,6.0,5.0
25918,N1,Twente,NAC Breda,1.0,1.0,D,1.25,6.0,10.0,25,25,6.0,4.0,12.0,7.0,0,1,3.0,4.0,0.0,1.0,13,12,9.0,4.0,9.0,1.0
25919,F1,Marseille,Bordeaux,0.0,2.0,A,1.72,3.2,4.5,1,1,0.0,2.0,2.0,0.0,0,0,0.0,3.0,,,1,1,0.0,2.0,0.0,3.0
25920,I1,Juventus,Napoli,0.0,1.0,A,2.1,3.25,3.75,34,34,11.0,8.0,4.0,4.0,20,6,11.0,11.0,1.0,1.0,17,17,17.0,8.0,15.0,12.0
25921,I1,Empoli,Fiorentina,1.0,1.0,D,4.0,3.1,2.0,16,16,5.0,8.0,8.0,4.0,0,1,3.0,10.0,0.0,1.0,8,8,8.0,5.0,9.0,12.0
25922,F1,Bordeaux,Marseille,1.0,1.0,D,2.8,3.25,2.5,37,37,10.0,11.0,6.0,6.0,1,6,8.0,11.0,1.0,1.0,19,19,12.0,6.0,8.0,7.0
25923,E0,West Ham,Reading,1.0,1.0,D,1.9,3.3,4.33,18,19,4.0,8.0,5.0,6.0,1,4,7.0,8.0,1.0,1.0,9,9,5.0,9.0,5.0,10.0
25924,I1,Lazio,Atalanta,1.0,1.0,D,2.04,3.6,3.5,36,36,11.0,9.0,4.0,3.0,8,5,13.0,11.0,1.0,1.0,18,18,11.0,10.0,8.0,8.0
25925,SP1,Espanol,Sevilla,0.0,3.0,A,2.75,3.2,2.7,20,20,5.0,4.0,4.0,14.0,4,0,8.0,1.0,1.0,0.0,11,11,3.0,5.0,7.0,8.0
25926,SP1,Getafe,Santander,1.0,0.0,H,1.83,3.3,4.33,2,2,10.0,0.0,0.0,5.0,1,0,15.0,0.0,1.0,0.0,1,1,1.0,0.0,3.0,0.0
25927,F1,Lyon,Troyes,4.0,1.0,H,1.44,4.2,7.5,2,2,5.0,0.0,0.0,5.0,1,0,15.0,0.0,1.0,0.0,1,1,4.0,1.0,3.0,0.0
25928,E0,West Brom,Hull,1.0,0.0,H,2.05,3.4,4.2,21,21,5.0,5.0,9.0,5.0,1,1,4.0,6.0,1.0,1.0,11,11,3.0,4.0,3.0,4.0
25929,F1,Reims,Valenciennes,0.0,1.0,A,2.2,3.1,3.5,33,33,8.0,6.0,6.0,11.0,4,1,10.0,2.0,1.0,1.0,17,17,5.0,3.0,11.0,5.0
25930,F1,Ajaccio,Brest,0.0,0.0,D,2.6,3.1,2.8,24,24,7.0,2.0,6.0,3.0,0,1,10.0,5.0,0.0,1.0,12,12,8.0,2.0,8.0,10.0
25931,E0,Man United,Arsenal,1.0,0.0,H,2.35,3.5,3.2,11,11,10.0,11.0,7.0,3.0,4,9,10.0,13.0,1.0,1.0,6,6,7.0,11.0,8.0,12.0
25932,D1,Bochum,Wolfsburg,2.0,2.0,D,2.88,3.3,2.4,2,2,0.0,10.0,5.0,5.0,0,1,0.0,15.0,0.0,1.0,1,1,2.0,2.0,1.0,3.0
25933,N1,Zwolle,Utrecht,2.0,0.0,H,1.95,3.6,3.6,1,1,2.0,0.0,0.0,2.0,0,0,3.0,0.0,,,1,1,2.0,0.0,3.0,3.0
25934,F1,Lyon,Toulouse,2.0,1.0,H,1.44,4.0,8.5,7,7,9.0,6.0,2.0,3.0,6,2,13.0,8.0,1.0,1.0,4,4,8.333333333333334,1.6666666666666667,15.0,10.0
25935,F1,Lyon,St Etienne,1.0,1.0,D,2.3,3.1,3.3,34,34,7.0,9.0,9.0,6.0,2,14,6.0,9.0,1.0,1.0,17,17,8.0,8.0,7.0,13.0
25936,I1,Inter,Torino,1.0,1.0,D,1.22,6.0,13.0,22,22,7.0,4.0,5.0,7.0,2,2,10.0,5.0,1.0,1.0,11,11,9.0,7.0,13.0,7.0
25937,F1,Caen,Nantes,2.0,1.0,H,2.3,2.87,3.0,11,11,3.0,6.0,9.0,2.0,0,3,3.0,12.0,0.0,1.0,6,6,4.0,3.0,9.0,11.0
25938,E0,Chelsea,Bolton,5.0,1.0,H,1.28,4.5,13.0,9,9,12.0,5.0,2.0,3.0,8,0,15.0,10.0,1.0,0.0,5,5,11.25,7.5,15.0,8.75
25939,E0,Fulham,Arsenal,1.0,0.0,H,6.5,3.75,1.57,2,2,5.0,5.0,10.0,0.0,0,1,0.0,15.0,0.0,1.0,1,1,1.0,0.0,3.0,3.0
25940,I1,Napoli,Fiorentina,2.0,1.0,H,2.6,3.0,2.88,2,2,5.0,5.0,5.0,5.0,1,1,5.0,5.0,1.0,1.0,1,1,2.0,1.0,3.0,1.0
25941,F1,Nancy,Caen,1.0,0.0,H,1.9,3.0,4.0,2,2,10.0,5.0,0.0,0.0,1,1,15.0,15.0,1.0,1.0,1,1,1.0,0.0,3.0,3.0
25942,N1,Roda,Utrecht,0.0,1.0,A,2.4,3.6,2.7,6,6,4.0,6.0,11.0,4.0,0,4,4.0,8.0,0.0,1.0,3,3,10.0,10.0,10.0,2.5
25943,SP1,Vallecano,Villarreal,2.0,5.0,A,3.3,3.4,2.15,18,18,6.0,7.0,10.0,6.0,0,0,4.0,5.0,0.0,0.0,9,9,4.0,5.0,3.0,8.0
25944,F1,Lorient,Boulogne,5.0,0.0,H,1.53,3.8,6.5,12,12,7.0,5.0,4.0,10.0,1,0,8.0,1.0,1.0,0.0,6,6,11.0,3.0,11.0,4.0
25945,I1,Siena,Palermo,0.0,0.0,D,2.62,2.8,2.62,20,20,7.0,7.0,6.0,4.0,1,2,6.0,7.0,1.0,1.0,10,11,4.0,6.0,3.0,10.0
25946,E0,Tottenham,Portsmouth,3.0,1.0,H,1.72,3.4,5.0,26,26,6.0,4.0,10.0,8.0,0,1,4.0,4.0,0.0,1.0,13,13,13.0,4.0,10.0,4.0
25947,I1,Roma,Empoli,2.0,1.0,H,1.28,5.0,12.0,30,30,11.0,2.0,5.0,11.0,0,1,10.0,1.0,0.0,1.0,15,15,10.0,4.0,15.0,6.0
25948,SP1,Barcelona,Sevilla,2.0,1.0,H,1.66,3.75,5.0,4,3,5.0,20.0,1.6666666666666667,5.0,3,2,8.333333333333334,15.0,1.0,1.0,2,1,15.0,1.0,15.0,3.0
25949,E0,Everton,Norwich,3.0,0.0,H,1.8,4.0,4.5,38,38,4.0,4.0,12.0,8.0,0,1,4.0,3.0,0.0,1.0,19,19,5.0,1.0,4.0,4.0
25950,I1,Bologna,Livorno,1.0,0.0,H,2.0,3.3,3.8,9,9,6.0,3.0,16.0,9.0,0,0,1.0,2.0,0.0,0.0,5,5,8.75,6.25,2.5,5.0
25951,I1,Siena,Roma,1.0,3.0,A,4.0,3.25,1.9,2,2,10.0,10.0,5.0,0.0,1,1,15.0,15.0,1.0,1.0,1,1,1.0,3.0,0.0,3.0
25952,E0,Arsenal,Everton,1.0,1.0,D,1.4,4.0,9.0,9,10,13.0,7.0,1.0,6.0,6,1,15.0,6.0,1.0,1.0,5,5,10.0,6.25,10.0,10.0
25953,N1,Twente,Groningen,2.0,0.0,H,1.67,3.8,5.0,25,25,10.0,8.0,4.0,8.0,4,0,12.0,7.0,1.0,0.0,12,13,13.0,6.0,12.0,5.0
25954,D1,Mainz,Leverkusen,3.0,1.0,H,3.75,3.5,2.0,23,23,6.0,6.0,5.0,3.0,0,0,9.0,8.0,0.0,0.0,12,12,7.0,8.0,13.0,8.0
25955,SP1,Recreativo,Villarreal,0.0,2.0,A,3.0,3.2,2.37,36,36,5.0,5.0,8.0,3.0,0,3,7.0,9.0,0.0,1.0,18,18,11.0,5.0,8.0,11.0
25956,SP1,Getafe,Betis,0.0,2.0,A,2.25,3.2,2.8,8,8,6.0,7.0,6.0,7.0,0,4,6.0,6.0,0.0,1.0,4,4,8.333333333333334,6.666666666666667,10.0,6.666666666666667
25957,I1,Napoli,Atalanta,0.0,0.0,D,1.83,3.25,4.75,31,31,3.0,5.0,6.0,9.0,3,0,3.0,4.0,1.0,0.0,16,15,3.0,3.0,3.0,9.0
25958,I1,Lazio,Palermo,2.0,1.0,H,1.6,3.8,6.0,24,24,5.0,7.0,5.0,7.0,1,1,6.0,8.0,1.0,1.0,12,12,9.0,9.0,9.0,13.0
25959,E0,Stoke,Tottenham,2.0,1.0,H,3.25,3.3,2.25,8,8,4.0,2.0,9.0,6.0,0,0,1.0,2.0,0.0,0.0,4,4,8.333333333333334,3.3333333333333335,5.0,1.6666666666666667
25960,F1,Metz,Nice,0.0,0.0,D,2.6,3.0,3.0,23,23,3.0,7.0,9.0,5.0,0,3,1.0,10.0,0.0,1.0,11,11,7.0,5.0,4.0,2.0
25961,SP1,Elche,Real Madrid,1.0,2.0,A,10.0,5.5,1.29,6,6,4.0,12.0,8.0,5.0,0,5,3.0,13.0,0.0,1.0,3,3,2.5,7.5,5.0,15.0
25962,E0,Bolton,Man United,0.0,4.0,A,4.33,3.3,1.83,10,10,6.0,8.0,1.0,3.0,6,4,13.0,10.0,1.0,1.0,5,5,6.25,11.25,12.5,11.25
25963,N1,Sparta Rotterdam,Heerenveen,3.0,1.0,H,3.2,3.4,2.2,12,12,5.0,12.0,8.0,4.0,1,8,3.0,11.0,1.0,1.0,6,7,7.0,12.0,8.0,11.0
25964,F1,Lens,St Etienne,1.0,0.0,H,2.0,3.2,4.0,19,19,5.0,1.0,3.0,8.0,3,1,8.0,3.0,1.0,1.0,10,9,6.0,3.0,10.0,4.0
25965,F1,Lorient,Monaco,0.0,0.0,D,2.3,2.87,3.1,32,32,3.0,4.0,1.0,3.0,5,7,9.0,7.0,1.0,1.0,16,17,4.0,7.0,8.0,9.0
25966,E0,West Brom,Crystal Palace,2.0,2.0,D,2.2,3.2,3.25,25,25,4.0,8.0,3.0,7.0,1,1,6.0,7.0,1.0,1.0,13,13,2.0,7.0,4.0,7.0
25967,SP1,Levante,Mallorca,0.0,0.0,D,1.91,3.4,4.0,17,17,8.0,7.0,10.0,6.0,0,0,6.0,8.0,0.0,0.0,8,8,11.0,6.0,12.0,8.0
25968,SP1,Ath Madrid,La Coruna,1.0,0.0,H,1.57,3.8,6.5,37,37,8.0,7.0,5.0,1.0,3,1,8.0,12.0,1.0,1.0,19,19,17.0,6.0,12.0,15.0
25969,D1,Stuttgart,Bochum,1.0,1.0,D,1.55,4.0,6.0,15,15,1.0,4.0,6.0,8.0,0,2,3.0,4.0,0.0,1.0,8,8,2.0,3.0,2.0,2.0
25970,E0,QPR,Stoke,2.0,2.0,D,2.8,3.25,2.8,5,5,1.25,2.5,11.25,3.75,0,0,3.75,5.0,0.0,0.0,3,3,2.5,5.0,7.5,0.0
25971,F1,St Etienne,Valenciennes,0.0,2.0,A,1.8,3.4,4.75,10,10,7.0,13.0,6.0,8.0,0,1,7.0,10.0,0.0,1.0,6,5,5.0,10.0,7.0,5.0
25972,E0,Middlesbrough,Charlton,0.0,3.0,A,1.83,3.3,4.33,4,3,5.0,10.0,3.3333333333333335,2.5,1,2,6.666666666666667,15.0,1.0,1.0,2,2,0.0,15.0,5.0,15.0
25973,D1,Wolfsburg,Dortmund,1.0,5.0,A,4.75,3.75,1.75,4,4,3.3333333333333335,13.333333333333334,0.0,3.3333333333333335,3,1,8.333333333333334,10.0,1.0,1.0,2,2,0.0,0.0,5.0,15.0
25974,F1,Auxerre,St Etienne,1.0,3.0,A,2.15,3.1,3.6,30,30,5.0,7.0,4.0,3.0,2,1,8.0,8.0,1.0,1.0,15,16,3.0,3.0,9.0,9.0
25975,SP1,Sociedad,Almeria,3.0,0.0,H,1.57,4.0,5.5,10,10,4.0,3.0,7.0,9.0,1,0,5.0,1.0,1.0,0.0,5,5,5.0,6.25,6.25,2.5
25976,SP1,Ath Bilbao,Granada,0.0,1.0,A,1.44,4.2,7.5,13,12,9.0,2.0,5.0,4.0,8,2,9.0,5.0,1.0,1.0,7,6,11.0,2.0,8.0,5.0
25977,SP1,Recreativo,Ath Madrid,0.0,3.0,A,2.87,3.4,2.37,22,22,8.0,6.0,3.0,10.0,5,0,11.0,2.0,1.0,0.0,12,12,8.0,11.0,12.0,7.0
25978,N1,Twente,Roda,3.0,0.0,H,1.18,7.0,13.0,32,32,5.0,7.0,6.0,9.0,2,1,7.0,4.0,1.0,1.0,16,16,10.0,2.0,11.0,6.0
25979,SP1,Betis,Santander,1.0,1.0,D,1.67,3.75,5.0,29,29,5.0,4.0,11.0,13.0,1,0,2.0,1.0,1.0,0.0,15,14,7.0,6.0,5.0,6.0
25980,SP1,Celta,Las Palmas,3.0,1.0,H,1.95,3.5,3.8,28,29,4.0,12.0,9.0,10.0,1,1,5.0,7.0,1.0,1.0,14,14,9.0,7.0,10.0,7.0
25981,SP1,Sp Gijon,Santander,0.0,0.0,D,2.05,3.3,3.6,5,5,2.5,3.75,11.25,10.0,0,1,0.0,2.5,0.0,1.0,3,3,2.5,7.5,0.0,5.0
25982,I1,Juventus,Udinese,2.0,0.0,H,1.4,4.5,8.0,2,2,5.0,10.0,0.0,0.0,1,1,15.0,15.0,1.0,1.0,1,1,2.0,0.0,3.0,3.0
25983,F1,Toulouse,Montpellier,2.0,0.0,H,2.38,3.1,3.1,38,38,7.0,5.0,6.0,8.0,1,1,7.0,4.0,1.0,1.0,19,19,7.0,4.0,5.0,10.0
25984,SP1,Espanol,Zaragoza,2.0,2.0,D,2.2,3.2,3.25,16,16,5.0,3.0,5.0,4.0,1,2,6.0,7.0,1.0,1.0,8,8,5.0,6.0,4.0,3.0
25985,E0,Everton,Leicester,4.0,2.0,H,1.75,3.9,5.0,32,31,11.0,13.0,7.0,4.0,1,5,7.0,15.0,1.0,1.0,16,15,19.0,3.0,15.0,9.0
25986,D1,Bayern Munich,Leverkusen,3.0,0.0,H,1.33,5.0,9.0,7,7,18.0,7.0,0.0,5.0,5,0,15.0,10.0,1.0,0.0,4,4,20.0,8.333333333333334,10.0,6.666666666666667
25987,I1,Lazio,Milan,0.0,3.0,A,3.6,3.2,2.1,22,22,7.0,13.0,10.0,5.0,0,5,7.0,11.0,0.0,1.0,12,11,4.0,11.0,5.0,15.0
25988,F1,Toulouse,Montpellier,1.0,0.0,H,2.05,3.4,3.75,15,15,3.0,8.0,6.0,10.0,0,4,2.0,6.0,0.0,1.0,7,8,9.0,9.0,9.0,8.0
25989,D1,Werder Bremen,Dortmund,0.0,5.0,A,5.0,3.75,1.67,18,18,8.0,9.0,11.0,7.0,1,1,5.0,8.0,1.0,1.0,9,10,10.0,11.0,10.0,8.0
25990,D1,Hoffenheim,Hannover,3.0,1.0,H,2.5,3.4,2.7,4,4,6.666666666666667,15.0,18.333333333333332,6.666666666666667,0,3,0.0,11.666666666666666,0.0,1.0,2,2,0.0,20.0,0.0,5.0
25991,I1,Udinese,Empoli,1.0,0.0,H,1.57,3.25,6.0,1,1,1.0,0.0,0.0,1.0,0,0,3.0,0.0,,,1,1,1.0,0.0,3.0,0.0
25992,E0,Southampton,Middlesbrough,2.0,2.0,D,2.87,3.2,2.4,17,17,7.0,8.0,10.0,6.0,0,1,5.0,10.0,0.0,1.0,9,9,6.0,9.0,7.0,8.0
25993,D1,Ein Frankfurt,Leverkusen,0.0,2.0,A,4.2,4.0,1.75,33,33,5.0,10.0,7.0,7.0,1,3,4.0,8.0,1.0,1.0,17,17,8.0,10.0,9.0,5.0
25994,N1,Den Haag,Utrecht,4.0,1.0,H,1.95,3.6,3.6,31,31,6.0,6.0,5.0,6.0,8,3,7.0,6.0,1.0,1.0,16,16,7.0,7.0,8.0,8.0
25995,E0,Southampton,Stoke,0.0,1.0,A,1.8,3.8,4.75,38,38,2.0,6.0,3.0,9.0,2,0,6.0,5.0,1.0,0.0,19,19,3.0,2.0,5.0,7.0
25996,SP1,Villarreal,Malaga,1.0,1.0,D,1.8,3.5,4.75,22,22,3.0,3.0,3.0,9.0,2,0,6.0,1.0,1.0,0.0,12,12,6.0,6.0,7.0,7.0
25997,SP1,Leganes,Barcelona,1.0,5.0,A,17.0,7.0,1.18,4,4,3.3333333333333335,13.333333333333334,3.3333333333333335,6.666666666666667,0,0,6.666666666666667,10.0,0.0,0.0,2,2,0.0,5.0,5.0,15.0
25998,SP1,Las Palmas,Espanol,0.0,0.0,D,1.95,3.4,4.2,8,8,7.0,3.0,10.0,6.0,2,1,5.0,5.0,1.0,1.0,4,4,13.333333333333334,11.666666666666666,11.666666666666666,1.6666666666666667
25999,E0,Chelsea,Bolton,2.0,2.0,D,1.36,4.33,9.0,14,14,13.0,7.0,3.0,5.0,4,0,12.0,10.0,1.0,0.0,7,7,8.0,8.0,13.0,11.0
26000,I1,Cagliari,Milan,0.0,0.0,D,8.0,4.0,1.44,6,6,1.0,8.0,10.0,6.0,0,3,0.0,9.0,0.0,1.0,3,3,2.5,5.0,0.0,7.5
26001,F1,Lorient,Dijon,2.0,3.0,A,2.05,3.5,3.6,22,22,7.0,5.0,14.0,5.0,0,3,6.0,5.0,0.0,1.0,11,11,9.0,7.0,10.0,8.0
26002,SP1,Cordoba,Sociedad,1.0,1.0,D,3.4,3.2,2.2,9,9,3.0,3.0,9.0,8.0,0,0,2.0,1.0,0.0,0.0,5,5,3.75,2.5,2.5,5.0
26003,N1,Roda,Heerenveen,1.0,2.0,A,2.63,3.5,2.5,12,12,9.0,11.0,16.0,4.0,0,8,6.0,9.0,0.0,1.0,7,6,10.0,11.0,9.0,6.0
26004,F1,St Etienne,Monaco,1.0,1.0,D,2.55,3.1,3.0,26,26,7.0,9.0,4.0,3.0,2,2,10.0,12.0,1.0,1.0,13,13,6.0,7.0,10.0,11.0
26005,F1,Lorient,Lille,0.0,0.0,D,2.75,2.8,2.5,28,28,2.0,6.0,6.0,5.0,1,1,4.0,4.0,1.0,1.0,14,15,3.0,3.0,8.0,7.0
26006,D1,M'gladbach,Bayern Munich,0.0,1.0,A,8.0,4.75,1.4,25,25,9.0,17.0,6.0,1.0,0,13,9.0,13.0,0.0,1.0,13,13,10.0,10.0,9.0,13.0
26007,D1,Hamburg,Stuttgart,0.0,4.0,A,2.0,3.5,3.6,24,24,6.0,13.0,6.0,10.0,1,1,8.0,7.0,1.0,1.0,13,12,6.0,5.0,5.0,7.0
26008,I1,Genoa,Sampdoria,0.0,1.0,A,2.63,3.2,2.8,28,28,3.0,9.0,9.0,4.0,2,6,4.0,11.0,1.0,1.0,14,14,6.0,4.0,2.0,9.0
26009,N1,Excelsior,Zwolle,0.0,5.0,A,2.63,3.5,2.5,14,14,9.0,7.0,8.0,9.0,5,0,7.0,4.0,1.0,0.0,7,7,9.0,3.0,9.0,13.0
26010,SP1,Barcelona,Valencia,2.0,0.0,H,1.22,7.0,12.0,32,32,11.0,10.0,3.0,1.0,7,10,13.0,11.0,1.0,1.0,16,16,17.0,10.0,12.0,13.0
26011,N1,Twente,VVV Venlo,4.0,1.0,H,1.17,6.5,17.0,4,4,13.333333333333334,3.3333333333333335,1.6666666666666667,10.0,3,1,15.0,3.3333333333333335,1.0,1.0,2,2,10.0,0.0,15.0,5.0
26012,I1,Cagliari,Roma,3.0,0.0,H,2.6,2.87,2.6,28,28,8.0,5.0,10.0,7.0,0,0,4.0,4.0,0.0,0.0,14,15,10.0,5.0,11.0,7.0
26013,SP1,Valladolid,Valencia,0.0,1.0,A,3.3,3.25,2.2,6,6,5.0,12.0,6.0,4.0,0,5,6.0,13.0,0.0,1.0,3,3,10.0,10.0,15.0,15.0
26014,D1,Leverkusen,Ein Frankfurt,3.0,0.0,H,1.91,3.5,4.2,20,20,7.0,6.0,8.0,4.0,0,2,4.0,9.0,0.0,1.0,11,11,9.0,4.0,4.0,10.0
26015,SP1,Sp Gijon,Sevilla,1.0,1.0,D,3.8,3.6,1.95,10,10,3.0,8.0,11.0,6.0,1,3,1.0,12.0,1.0,1.0,5,5,6.25,6.25,7.5,15.0
26016,E0,Everton,West Brom,2.0,1.0,H,2.0,3.2,3.75,3,4,10.0,5.0,12.5,5.0,1,3,7.5,5.0,1.0,1.0,2,2,5.0,5.0,0.0,5.0
26017,F1,Toulouse,Nancy,1.0,0.0,H,1.73,3.4,5.25,8,8,7.0,4.0,7.0,6.0,3,3,8.0,3.0,1.0,1.0,4,4,10.0,3.3333333333333335,10.0,3.3333333333333335
26018,D1,Wolfsburg,Bochum,4.0,1.0,H,1.45,4.0,7.0,25,25,6.0,3.0,7.0,2.0,2,8,7.0,7.0,1.0,1.0,13,13,8.0,6.0,4.0,6.0
26019,F1,Dijon,Angers,3.0,2.0,H,2.2,3.3,3.4,34,34,4.0,4.0,7.0,8.0,0,0,2.0,3.0,0.0,0.0,17,17,4.0,6.0,3.0,10.0
26020,F1,Bordeaux,Paris SG,1.0,1.0,D,3.4,3.0,2.3,13,13,6.0,14.0,9.0,3.0,2,11,5.0,15.0,1.0,1.0,7,6,5.0,12.0,5.0,12.0
26021,F1,Lorient,Bordeaux,1.0,0.0,H,3.75,3.25,2.05,34,33,8.0,8.0,8.0,10.0,0,1,7.0,4.0,0.0,1.0,17,16,8.0,7.0,11.0,8.0
26022,E0,Everton,Stoke,0.0,1.0,A,1.83,3.6,5.0,18,18,5.0,5.0,8.0,8.0,0,0,4.0,4.0,0.0,0.0,9,10,9.0,4.0,11.0,7.0
26023,SP1,Malaga,Barcelona,0.0,0.0,D,9.0,5.0,1.33,5,5,3.75,13.75,6.25,0.0,2,4,6.25,15.0,1.0,1.0,3,3,2.5,15.0,10.0,15.0
