,B365H,B365D,B365A,H,D,A,HomeTeamAtHomeTeamPoints,AwayTeamFromHomeTeamPoints,ScoredAtHomeTeam5,ScoredAwayTeam5,HomeTeamPoints,AwayTeamPoints,HomeTeamUnBeatenStreak,AwayTeamUnBeatenStreak,HomeTeamGoalsScoredLast5,AwayTeamGoalsScoredLast5,HomeTeamGoalsConcededLast5,AwayTeamGoalsConcededLast5,HomeTeamLostLast,AwayTeamLostLast
1538,1.83,3.25,4.5,1,0,0,10.0,5.0,6.0,3.0,6.0,4.0,0,0,4.0,5.0,4.0,8.0,0.0,0.0
1539,1.66,3.75,5.5,0,0,1,8.0,8.0,8.0,2.0,5.0,10.0,1,1,7.0,6.0,8.0,6.0,1.0,1.0
1540,1.8,3.5,4.75,0,0,1,6.0,9.0,8.0,2.0,4.0,3.0,0,0,6.0,5.0,7.0,10.0,0.0,0.0
1541,1.8,3.6,4.5,1,0,0,6.0,5.0,12.0,4.0,3.0,3.0,0,1,6.0,0.0,7.0,3.0,0.0,1.0
1542,1.64,3.79,5.0,0,1,0,3.0,2.0,4.0,5.0,4.0,3.0,0,0,7.0,4.0,6.0,9.0,0.0,0.0
1543,1.73,3.75,4.75,1,0,0,7.0,4.0,5.0,7.0,10.0,2.0,0,0,11.0,6.0,8.0,10.0,0.0,0.0
1544,1.8,3.4,4.5,1,0,0,6.0,4.0,6.0,4.0,3.0,5.0,0,3,4.0,3.0,9.0,5.0,0.0,1.0
1545,1.75,3.6,5.0,1,0,0,4.0,8.0,7.0,2.0,2.0,1.0,0,0,3.0,4.0,7.0,18.0,0.0,0.0
1546,1.67,3.75,5.5,1,0,0,15.0,10.0,12.0,5.0,13.0,13.0,12,7,6.0,8.0,0.0,1.0,1.0,1.0
1547,1.8,3.5,4.5,1,0,0,12.0,7.0,11.0,5.0,12.0,6.0,2,4,13.0,8.0,6.0,9.0,1.0,1.0
1548,1.9,3.0,4.5,1,0,0,13.0,15.0,8.0,8.0,11.0,8.0,12,1,9.0,5.0,4.0,4.0,1.0,1.0
1549,1.7,3.6,5.5,1,0,0,4.0,1.0,7.0,2.0,3.0,6.0,0,2,5.0,5.0,12.0,7.0,0.0,1.0
1550,1.7,3.6,5.0,1,0,0,15.0,15.0,14.0,9.0,12.0,12.0,2,3,12.0,10.0,6.0,4.0,1.0,1.0
1551,1.8,3.3,4.5,1,0,0,11.0,7.0,6.0,12.0,8.0,11.0,3,6,5.0,11.0,4.0,4.0,1.0,1.0
1552,1.75,3.5,4.75,0,0,1,10.0,4.0,9.0,4.0,12.0,6.0,4,1,7.0,6.0,4.0,8.0,1.0,1.0
1553,1.67,3.75,5.5,1,0,0,7.0,10.0,7.0,4.0,3.0,8.0,0,3,7.0,7.0,13.0,4.0,0.0,1.0
1554,1.75,3.5,4.75,0,1,0,8.0,7.0,7.0,5.0,8.0,4.0,0,1,11.0,3.0,8.0,11.0,0.0,1.0
1555,1.66,3.4,4.5,0,1,0,12.0,9.0,7.0,3.0,7.0,5.0,3,0,6.0,4.0,7.0,5.0,1.0,0.0
1556,1.73,3.5,5.5,0,1,0,6.0,4.0,6.0,3.0,6.0,2.0,3,0,5.0,2.0,5.0,8.0,1.0,0.0
1557,1.8,3.5,4.75,1,0,0,10.0,5.0,6.0,5.0,8.0,6.0,2,4,5.0,6.0,4.0,6.0,1.0,1.0
1558,1.7,3.25,5.5,1,0,0,10.0,9.0,8.0,3.0,4.0,9.0,0,1,5.0,8.0,8.0,5.0,0.0,1.0
1559,1.61,4.33,4.75,0,0,1,5.0,12.0,7.0,6.0,4.0,7.0,0,0,8.0,9.0,10.0,12.0,0.0,0.0
1560,1.85,3.6,4.75,0,0,1,13.0,1.0,8.0,2.0,12.0,5.0,0,3,8.0,6.0,3.0,7.0,0.0,1.0
1561,1.62,3.8,5.5,1,0,0,13.0,6.0,12.0,4.0,12.0,10.0,0,4,11.0,6.0,3.0,4.0,0.0,1.0
1562,1.67,3.5,5.5,1,0,0,9.0,11.0,5.0,13.0,7.0,13.0,0,5,6.0,9.0,5.0,1.0,0.0,1.0
1563,1.72,3.4,5.0,1,0,0,7.0,6.0,6.0,5.0,6.0,1.0,0,0,5.0,4.0,7.0,15.0,0.0,0.0
1564,1.75,3.4,5.25,0,0,1,13.0,9.0,9.0,3.0,9.0,6.0,0,1,10.0,2.0,3.0,7.0,0.0,1.0
1565,1.83,3.5,5.25,1,0,0,7.0,7.0,4.0,4.0,3.0,5.0,0,0,5.0,3.0,11.0,7.0,0.0,0.0
1566,1.73,3.75,4.5,0,0,1,7.0,10.0,7.0,4.0,10.0,3.0,1,0,10.0,4.0,7.0,12.0,1.0,0.0
1567,1.83,3.4,4.5,0,1,0,10.0,6.0,8.0,5.0,8.0,8.0,1,0,8.0,4.0,8.0,4.0,1.0,0.0
1568,1.91,3.25,4.5,1,0,0,10.0,6.0,11.0,7.0,6.0,5.0,2,1,5.0,3.0,6.0,4.0,1.0,1.0
1569,1.57,4.0,5.5,1,0,0,8.0,7.0,9.0,5.0,9.0,4.0,1,1,12.0,8.0,7.0,9.0,1.0,1.0
1570,1.83,3.9,4.5,0,1,0,10.0,12.0,9.0,10.0,13.0,10.0,5,2,11.0,14.0,3.0,4.0,1.0,1.0
1571,1.91,3.3,4.5,0,1,0,4.0,8.0,5.0,7.0,6.0,8.0,1,3,5.0,7.0,5.0,5.0,1.0,1.0
1572,1.66,3.4,5.5,1,0,0,9.0,6.0,6.0,9.0,5.0,5.0,0,0,6.0,6.0,8.0,10.0,0.0,0.0
1573,1.61,3.25,5.0,1,0,0,13.0,7.0,13.0,5.0,7.0,0.0,0,0,11.0,5.0,10.0,11.0,0.0,0.0
1574,1.66,3.6,5.0,1,0,0,10.0,10.0,6.0,9.0,15.0,5.0,6,1,13.0,6.0,4.0,9.0,1.0,1.0
1575,1.83,3.75,4.75,1,0,0,4.0,5.0,4.0,2.0,3.0,7.0,0,0,3.0,6.0,8.0,8.0,0.0,0.0
1576,4.5,1.62,4.5,0,0,1,5.0,5.0,4.0,7.0,1.0,8.0,0,4,2.0,6.0,10.0,4.0,0.0,1.0
1577,1.73,3.5,5.0,1,0,0,12.0,10.0,10.0,1.0,7.0,7.0,3,3,5.0,3.0,8.0,6.0,1.0,1.0
1578,1.83,3.4,4.5,1,0,0,11.0,8.0,13.0,3.0,8.0,1.0,0,1,10.0,2.0,7.0,7.0,0.0,1.0
1579,1.57,4.33,5.0,0,0,1,9.0,3.0,10.0,12.0,13.0,4.0,7,0,8.0,11.0,2.0,13.0,1.0,0.0
1580,1.73,3.6,5.25,1,0,0,10.0,7.0,9.0,2.0,7.0,2.0,0,2,9.0,3.0,7.0,10.0,0.0,1.0
1581,1.67,3.8,5.0,0,1,0,10.0,6.0,6.0,4.0,4.0,7.0,0,3,2.0,4.0,7.0,5.0,0.0,1.0
1582,1.73,3.5,5.0,0,1,0,9.0,6.0,13.0,8.0,5.0,5.0,1,3,8.0,8.0,7.0,7.0,1.0,1.0
1583,1.91,3.1,4.5,0,1,0,11.25,7.5,10.0,5.0,7.0,7.0,0,0,7.0,3.0,4.0,3.0,0.0,0.0
1584,1.62,3.8,5.5,1,0,0,10.0,10.0,8.0,5.0,7.0,10.0,0,4,6.0,7.0,5.0,5.0,0.0,1.0
1585,1.66,3.6,5.0,1,0,0,10.0,8.0,6.0,6.0,12.0,5.0,4,0,10.0,4.0,4.0,7.0,1.0,0.0
1586,1.73,3.5,5.0,0,1,0,7.0,5.0,4.0,3.0,5.0,5.0,0,3,5.0,6.0,10.0,7.0,0.0,1.0
1587,1.8,3.5,4.75,1,0,0,10.0,5.0,12.0,4.0,6.0,4.0,0,2,7.0,6.0,9.0,7.0,0.0,1.0
1588,1.9,3.0,4.5,1,0,0,6.0,5.0,9.0,4.0,7.0,2.0,0,1,4.0,5.0,5.0,9.0,0.0,1.0
1589,1.7,3.6,5.0,0,1,0,6.0,7.0,6.0,10.0,4.0,5.0,1,0,5.0,5.0,11.0,6.0,1.0,0.0
1590,1.83,3.0,5.0,0,1,0,2.0,0.0,4.0,4.0,3.0,1.0,0,0,4.0,2.0,9.0,10.0,0.0,0.0
1591,1.9,3.0,4.75,1,0,0,6.0,7.0,7.0,4.0,5.0,8.0,2,1,5.0,6.0,4.0,5.0,1.0,1.0
1592,1.7,3.5,5.5,1,0,0,12.0,6.0,16.0,4.0,10.0,9.0,0,1,13.0,10.0,3.0,9.0,0.0,1.0
1593,1.67,3.5,5.5,0,1,0,9.0,4.0,11.0,7.0,10.0,7.0,1,0,11.0,8.0,5.0,6.0,1.0,0.0
1594,1.9,3.0,4.5,0,1,0,8.0,11.0,5.0,3.0,7.0,5.0,1,2,7.0,4.0,10.0,5.0,1.0,1.0
1595,1.53,4.33,5.5,1,0,0,12.0,4.0,11.0,4.0,6.0,4.0,3,2,7.0,4.0,7.0,10.0,1.0,1.0
1596,1.8,3.4,4.5,1,0,0,10.0,5.0,9.0,4.0,2.0,6.0,0,0,6.0,2.0,11.0,3.0,0.0,0.0
1597,1.8,3.5,4.75,1,0,0,11.0,10.0,11.0,4.0,4.0,4.0,0,0,4.0,8.0,8.0,12.0,0.0,0.0
1598,1.73,3.6,4.75,1,0,0,10.0,5.0,8.0,4.0,6.0,6.0,0,1,5.0,6.0,8.0,10.0,0.0,1.0
1599,1.61,3.2,5.5,1,0,0,9.0,5.0,4.0,2.0,8.0,4.0,0,3,6.0,1.0,3.0,2.0,0.0,1.0
1600,1.55,4.2,5.5,0,1,0,15.0,10.0,18.0,5.0,6.0,8.0,0,1,10.0,7.0,12.0,6.0,0.0,1.0
1601,1.53,3.4,5.5,0,1,0,8.0,4.0,9.0,8.0,5.0,6.0,2,1,7.0,10.0,8.0,9.0,1.0,1.0
1602,1.61,3.25,5.0,0,1,0,8.333333333333334,3.75,10.0,2.5,3.0,6.0,0,3,5.0,6.0,7.0,7.0,0.0,1.0
1603,1.73,3.3,4.75,0,0,1,10.0,5.0,9.0,3.0,7.0,3.0,3,0,3.0,3.0,4.0,12.0,1.0,0.0
1604,1.89,3.6,4.5,0,0,1,10.0,9.0,6.0,0.0,13.0,9.0,5,6,11.0,6.0,5.0,4.0,1.0,1.0
1605,1.8,3.4,5.0,0,1,0,12.0,9.0,7.0,7.0,9.0,7.0,1,0,4.0,3.0,4.0,4.0,1.0,0.0
1606,1.83,2.87,4.5,1,0,0,9.0,8.0,8.0,0.0,6.0,6.0,1,1,3.0,3.0,4.0,6.0,1.0,1.0
1607,1.62,3.75,5.5,1,0,0,5.0,5.0,9.0,4.0,8.0,7.0,1,0,7.0,8.0,6.0,9.0,1.0,0.0
1608,1.83,3.4,4.5,1,0,0,12.0,4.0,9.0,8.0,13.0,4.0,5,0,9.0,8.0,3.0,12.0,1.0,0.0
1609,1.91,3.3,4.5,0,0,1,5.0,8.0,7.0,5.0,8.0,5.0,3,1,7.0,4.0,4.0,7.0,1.0,1.0
1610,1.66,3.4,5.5,0,1,0,11.0,8.0,6.0,4.0,6.0,8.0,0,3,6.0,6.0,6.0,5.0,0.0,1.0
1611,1.73,3.4,5.25,1,0,0,7.5,8.75,5.0,3.75,3.0,4.0,0,0,3.0,2.0,7.0,4.0,0.0,0.0
1612,1.73,3.6,4.75,0,1,0,10.0,11.0,10.0,5.0,7.0,5.0,1,0,7.0,5.0,8.0,7.0,1.0,0.0
1613,1.8,3.5,4.75,0,0,1,5.0,5.0,5.0,2.0,6.0,5.0,0,1,4.0,5.0,5.0,10.0,0.0,1.0
1614,1.57,3.5,5.0,0,1,0,8.0,3.0,7.0,3.0,7.0,6.0,0,0,8.0,7.0,8.0,10.0,0.0,0.0
1615,1.8,3.5,4.5,1,0,0,12.0,7.0,15.0,5.0,8.0,6.0,0,3,6.0,6.0,5.0,7.0,0.0,1.0
1616,1.72,3.6,4.75,1,0,0,11.0,6.0,7.0,5.0,9.0,3.0,2,1,6.0,2.0,3.0,6.0,1.0,1.0
1617,1.8,3.5,4.5,0,0,1,8.0,2.0,8.0,4.0,2.0,5.0,0,0,5.0,4.0,12.0,8.0,0.0,0.0
1618,1.91,3.25,4.5,0,0,1,10.0,12.5,10.0,7.5,13.0,13.0,8,8,13.0,10.0,2.0,5.0,1.0,1.0
1619,1.61,3.2,5.5,0,1,0,11.0,3.0,4.0,6.0,10.0,6.0,2,2,10.0,5.0,5.0,4.0,1.0,1.0
1620,1.67,4.0,5.0,0,0,1,4.0,5.0,7.0,3.0,9.0,4.0,2,1,8.0,7.0,4.0,14.0,1.0,1.0
1621,1.72,3.6,4.5,1,0,0,5.0,7.0,7.0,1.0,6.0,1.0,1,0,6.0,2.0,3.0,13.0,1.0,0.0
1622,1.62,4.0,5.0,0,1,0,8.0,6.0,9.0,6.0,4.0,3.0,0,0,6.0,8.0,10.0,16.0,0.0,0.0
1623,1.66,3.6,5.0,1,0,0,6.0,5.0,5.0,0.0,1.0,1.0,0,1,5.0,1.0,12.0,6.0,0.0,1.0
1624,1.66,3.6,5.5,1,0,0,15.0,4.0,13.0,5.0,11.0,6.0,5,0,9.0,8.0,4.0,10.0,1.0,0.0
1625,1.75,4.0,5.0,0,0,1,6.0,7.0,7.0,1.0,4.0,7.0,1,1,8.0,5.0,13.0,6.0,1.0,1.0
1626,1.65,4.2,5.5,0,0,1,10.0,1.0,9.0,2.0,8.0,1.0,0,0,9.0,4.0,5.0,11.0,0.0,0.0
1627,1.73,3.5,5.0,1,0,0,15.0,9.0,9.0,5.0,8.0,7.0,0,0,7.0,6.0,4.0,6.0,0.0,0.0
1628,1.73,3.5,5.0,0,1,0,8.0,10.0,8.0,4.0,10.0,11.0,1,6,9.0,7.0,7.0,2.0,1.0,1.0
1629,1.57,4.0,5.5,1,0,0,4.0,3.0,10.0,6.0,3.0,0.0,1,0,5.0,3.0,12.0,11.0,1.0,0.0
1630,1.61,3.75,5.5,1,0,0,15.0,5.0,17.0,5.0,7.0,4.0,0,1,5.0,6.0,7.0,9.0,0.0,1.0
1631,1.66,3.4,5.5,1,0,0,9.0,10.0,11.0,5.0,9.0,10.0,0,1,9.0,12.0,7.0,10.0,0.0,1.0
1632,1.75,3.5,4.75,0,0,1,12.0,9.0,11.0,4.0,6.0,5.0,0,0,6.0,5.0,7.0,7.0,0.0,0.0
1633,1.5,3.75,5.5,1,0,0,8.0,10.0,12.0,4.0,6.0,7.0,2,0,8.0,6.0,9.0,6.0,1.0,0.0
1634,2.0,2.8,4.5,1,0,0,10.0,12.0,6.0,3.0,8.0,5.0,0,0,8.0,5.0,8.0,6.0,0.0,0.0
1635,1.8,3.6,4.5,1,0,0,11.0,6.0,11.0,4.0,4.0,5.0,0,2,6.0,5.0,9.0,6.0,0.0,1.0
1636,1.62,4.2,5.25,1,0,0,8.0,5.0,7.0,2.0,5.0,7.0,0,0,4.0,7.0,7.0,10.0,0.0,0.0
1637,1.8,3.4,4.75,0,1,0,7.0,5.0,6.0,4.0,3.0,3.0,2,0,3.0,3.0,9.0,5.0,1.0,0.0
1638,1.75,3.6,5.0,1,0,0,10.0,10.0,8.333333333333334,5.0,7.0,8.0,1,1,7.0,6.0,10.0,5.0,1.0,1.0
1639,1.8,3.3,5.0,1,0,0,10.0,9.0,8.0,6.0,6.0,5.0,0,1,7.0,5.0,8.0,6.0,0.0,1.0
1640,1.5,4.75,5.5,1,0,0,4.0,10.0,6.0,6.0,2.0,4.0,0,0,7.0,6.0,12.0,15.0,0.0,0.0
1641,1.67,3.8,5.25,1,0,0,12.5,10.0,12.5,10.0,11.0,6.0,8,3,11.0,6.0,3.0,8.0,1.0,1.0
1642,1.75,4.0,5.0,1,0,0,6.0,4.0,5.0,2.0,8.0,5.0,4,0,7.0,4.0,5.0,9.0,1.0,0.0
1643,1.83,3.4,4.75,0,0,1,6.0,3.0,3.0,3.0,2.0,1.0,0,0,2.0,5.0,8.0,10.0,0.0,0.0
1644,1.72,3.1,5.5,0,0,1,3.0,11.0,3.0,4.0,4.0,10.0,1,3,5.0,5.0,7.0,3.0,1.0,1.0
1645,1.73,3.8,4.5,0,1,0,8.0,10.0,3.0,4.0,10.0,4.0,1,1,8.0,4.0,5.0,11.0,1.0,1.0
1646,1.61,3.4,5.0,1,0,0,13.0,11.25,9.0,2.5,15.0,4.0,5,0,10.0,3.0,0.0,7.0,1.0,0.0
1647,1.83,3.5,4.5,0,1,0,4.0,10.0,5.0,8.0,2.0,15.0,2,8,7.0,8.0,13.0,3.0,1.0,1.0
1648,1.72,3.2,4.5,1,0,0,11.0,11.0,8.0,2.0,4.0,5.0,0,1,6.0,8.0,10.0,9.0,0.0,1.0
1649,1.67,3.5,5.5,1,0,0,8.0,7.0,6.0,5.0,6.0,5.0,0,0,6.0,2.0,5.0,7.0,0.0,0.0
1650,1.66,3.6,5.5,1,0,0,15.0,11.0,13.0,10.0,13.0,15.0,16,10,6.0,11.0,0.0,2.0,1.0,1.0
1651,1.57,3.8,5.5,0,1,0,6.0,9.0,6.0,4.0,5.0,1.0,0,0,2.0,4.0,2.0,10.0,0.0,0.0
1652,1.67,3.5,5.5,1,0,0,7.0,4.0,7.0,2.0,7.0,1.0,3,0,4.0,3.0,8.0,11.0,1.0,0.0
1653,1.73,3.6,4.75,1,0,0,5.0,8.0,7.0,4.0,2.0,3.0,2,0,6.0,4.0,10.0,13.0,1.0,0.0
1654,1.66,3.4,5.5,1,0,0,6.25,2.5,2.5,2.5,8.0,5.0,0,0,5.0,5.0,2.0,7.0,0.0,0.0
1655,1.83,3.2,4.75,1,0,0,8.0,5.0,8.0,2.0,5.0,5.0,0,0,5.0,4.0,6.0,7.0,0.0,0.0
1656,1.8,3.5,4.75,0,1,0,5.0,7.0,5.0,8.0,6.0,3.0,2,0,4.0,6.0,5.0,10.0,1.0,0.0
1657,1.66,3.2,5.0,1,0,0,8.0,9.0,7.0,6.0,10.0,8.0,2,1,9.0,11.0,6.0,8.0,1.0,1.0
1658,1.61,3.4,5.0,1,0,0,8.0,10.0,10.0,8.0,8.0,13.0,2,5,6.0,11.0,5.0,3.0,1.0,1.0
1659,1.72,3.25,5.5,1,0,0,5.0,5.0,6.0,6.0,5.0,7.0,2,0,7.0,6.0,9.0,9.0,1.0,0.0
1660,1.85,3.6,4.75,1,0,0,3.0,10.0,1.0,1.0,6.0,5.0,0,1,5.0,4.0,9.0,5.0,0.0,1.0
1661,1.72,3.2,4.5,1,0,0,11.0,5.0,8.0,1.0,7.0,7.0,0,2,4.0,5.0,6.0,5.0,0.0,1.0
1662,1.83,3.5,4.5,1,0,0,12.5,7.5,5.0,1.25,4.0,6.0,0,1,3.0,5.0,6.0,9.0,0.0,1.0
1663,1.72,3.6,4.5,1,0,0,13.0,6.0,10.0,4.0,9.0,2.0,1,0,7.0,3.0,7.0,6.0,1.0,0.0
1664,1.85,3.2,4.75,0,1,0,6.0,9.0,3.0,3.0,4.0,7.0,2,1,2.0,8.0,8.0,6.0,1.0,1.0
1665,1.72,3.5,5.5,1,0,0,10.0,5.0,4.0,4.0,2.0,5.0,2,0,4.0,7.0,7.0,10.0,1.0,0.0
1666,1.73,3.75,5.0,0,1,0,13.0,10.0,15.0,5.0,15.0,9.0,8,2,17.0,9.0,4.0,7.0,1.0,1.0
1667,1.8,3.9,4.75,0,1,0,7.0,3.0,5.0,4.0,3.0,1.0,1,0,7.0,4.0,10.0,12.0,1.0,0.0
1668,1.61,3.75,4.5,1,0,0,8.75,5.0,8.75,5.0,9.0,1.0,2,0,10.0,0.0,5.0,10.0,1.0,0.0
1669,1.75,3.75,4.75,1,0,0,7.0,9.0,9.0,4.0,5.0,7.0,1,0,3.0,5.0,5.0,5.0,1.0,0.0
1670,1.83,3.6,4.5,1,0,0,15.0,7.0,15.0,5.0,9.0,10.0,0,0,12.0,8.0,8.0,7.0,0.0,0.0
1671,1.8,2.7,5.0,1,0,0,13.0,10.0,12.0,6.0,13.0,7.0,7,0,12.0,10.0,5.0,8.0,1.0,0.0
1672,1.67,3.75,5.5,1,0,0,10.0,3.0,9.0,1.0,6.0,1.0,4,0,8.0,1.0,8.0,7.0,1.0,0.0
1673,1.73,3.4,5.25,0,0,1,4.0,15.0,6.0,6.0,8.0,9.0,4,1,8.0,11.0,7.0,10.0,1.0,1.0
1674,1.65,3.6,5.5,0,0,1,11.0,3.75,5.0,2.5,7.0,3.0,0,0,3.0,3.0,4.0,6.0,0.0,0.0
1675,1.75,3.2,5.5,0,1,0,11.0,7.0,4.0,7.0,7.0,9.0,0,0,3.0,8.0,3.0,7.0,0.0,0.0
1676,1.61,3.4,5.0,0,1,0,9.0,9.0,10.0,4.0,9.0,9.0,2,2,12.0,8.0,7.0,6.0,1.0,1.0
1677,1.8,3.6,4.5,0,0,1,10.0,4.0,8.0,7.0,3.0,4.0,0,2,5.0,4.0,11.0,7.0,0.0,1.0
1678,1.8,4.0,4.5,0,0,1,13.0,15.0,11.0,7.0,11.0,10.0,12,1,12.0,9.0,6.0,6.0,1.0,1.0
1679,1.57,4.33,5.5,0,1,0,15.0,12.0,9.0,9.0,10.0,5.0,0,1,7.0,5.0,4.0,6.0,0.0,1.0
1680,1.85,3.5,5.0,0,1,0,6.0,10.0,9.0,2.0,7.0,9.0,0,0,9.0,5.0,7.0,5.0,0.0,0.0
1681,1.61,3.6,5.5,0,0,1,7.0,7.0,6.0,4.0,13.0,7.0,5,1,8.0,7.0,2.0,8.0,1.0,1.0
1682,1.66,3.6,5.5,1,0,0,8.0,4.0,9.0,3.0,2.0,1.0,0,0,2.0,3.0,9.0,9.0,0.0,0.0
1683,1.8,3.4,5.0,0,1,0,4.0,9.0,3.0,3.0,3.0,9.0,1,2,4.0,6.0,11.0,7.0,1.0,1.0
1684,1.62,3.8,5.5,1,0,0,9.0,7.0,11.0,4.0,11.0,6.0,9,3,10.0,3.0,6.0,5.0,1.0,1.0
1685,1.83,3.25,4.75,0,1,0,6.0,7.0,7.0,4.0,8.0,2.0,0,1,9.0,1.0,6.0,5.0,0.0,1.0
1686,1.8,3.6,5.25,0,0,1,11.0,5.0,8.0,4.0,5.0,3.0,2,0,5.0,4.0,9.0,9.0,1.0,0.0
1687,1.75,3.4,5.0,1,0,0,5.0,3.0,6.0,7.0,4.0,9.0,1,6,5.0,7.0,8.0,5.0,1.0,1.0
1688,1.67,3.6,5.5,1,0,0,4.0,6.0,6.0,2.0,3.0,3.0,2,0,5.0,4.0,8.0,8.0,1.0,0.0
1689,1.95,3.0,4.5,0,0,1,6.0,8.0,5.0,5.0,6.0,6.0,0,2,7.0,3.0,5.0,3.0,0.0,1.0
1690,1.72,3.2,4.5,0,1,0,7.0,10.0,8.0,5.0,13.0,5.0,5,3,11.0,5.0,5.0,9.0,1.0,1.0
1691,1.61,3.5,5.0,1,0,0,13.0,7.0,16.0,6.0,11.0,11.0,5,6,11.0,9.0,3.0,2.0,1.0,1.0
1692,1.57,3.6,5.5,1,0,0,12.0,8.0,9.0,5.0,10.0,7.0,3,1,6.0,6.0,4.0,7.0,1.0,1.0
1693,1.83,3.25,4.75,1,0,0,5.0,7.0,2.0,2.0,4.0,4.0,0,1,3.0,4.0,7.0,5.0,0.0,1.0
1694,1.73,3.75,5.0,0,0,1,15.0,6.0,11.0,7.0,10.0,4.0,4,2,8.0,7.0,4.0,11.0,1.0,1.0
1695,1.73,3.6,4.75,0,0,1,8.0,8.0,8.0,4.0,4.0,8.0,0,1,5.0,7.0,10.0,8.0,0.0,1.0
1696,1.8,3.4,4.75,0,1,0,8.75,3.75,6.25,0.0,5.0,1.0,0,1,3.0,2.0,5.0,11.0,0.0,1.0
1697,1.62,3.8,5.5,1,0,0,7.0,8.0,7.0,4.0,5.0,7.0,1,1,5.0,8.0,6.0,9.0,1.0,1.0
1698,1.83,3.4,4.5,1,0,0,5.0,13.0,6.0,5.0,9.0,5.0,2,0,6.0,1.0,9.0,3.0,1.0,0.0
1699,1.62,3.75,5.5,1,0,0,11.0,15.0,12.0,11.0,11.0,12.0,12,1,10.0,8.0,4.0,4.0,1.0,1.0
1700,1.72,3.4,5.0,1,0,0,5.0,6.0,5.0,4.0,1.0,5.0,0,1,4.0,5.0,11.0,8.0,0.0,1.0
1701,1.8,3.2,5.0,1,0,0,10.0,1.0,7.0,2.0,4.0,6.0,0,1,6.0,3.0,7.0,4.0,0.0,1.0
1702,1.62,3.6,4.75,1,0,0,7.0,4.0,7.0,0.0,6.0,4.0,0,0,5.0,5.0,11.0,13.0,0.0,0.0
1703,1.75,3.5,5.0,1,0,0,8.0,4.0,7.0,8.0,3.0,6.0,1,2,4.0,5.0,7.0,9.0,1.0,1.0
1704,1.65,3.5,5.0,1,0,0,10.0,5.0,13.0,4.0,10.0,4.0,4,0,11.0,6.0,6.0,9.0,1.0,0.0
1705,1.61,3.25,5.0,1,0,0,7.5,15.0,8.75,6.666666666666667,5.0,7.0,0,2,7.0,7.0,9.0,8.0,0.0,1.0
1706,1.8,3.8,4.75,1,0,0,8.0,5.0,7.0,2.0,10.0,4.0,2,1,8.0,5.0,5.0,15.0,1.0,1.0
1707,1.7,4.0,5.5,1,0,0,13.0,15.0,9.0,3.0,11.0,8.0,7,3,9.0,3.0,5.0,1.0,1.0,1.0
1708,2.0,2.8,4.5,1,0,0,6.0,9.0,4.0,5.0,4.0,6.0,0,2,4.0,5.0,9.0,5.0,0.0,1.0
1709,1.75,3.3,5.0,1,0,0,6.0,9.0,5.0,0.0,4.0,3.0,0,0,5.0,1.0,6.0,6.0,0.0,0.0
1710,1.7,3.5,5.0,1,0,0,8.0,8.0,2.0,4.0,6.0,8.0,0,1,3.0,5.0,5.0,4.0,0.0,1.0
1711,1.7,3.75,5.0,0,1,0,3.0,4.0,6.0,4.0,1.0,1.0,1,0,5.0,2.0,10.0,12.0,1.0,0.0
1712,1.85,3.5,4.5,1,0,0,7.0,10.0,5.0,5.0,5.0,6.0,1,1,4.0,5.0,5.0,7.0,1.0,1.0
1713,1.44,4.0,5.5,1,0,0,13.0,4.0,12.0,5.0,10.0,2.0,4,2,12.0,2.0,6.0,6.0,1.0,1.0
1714,1.61,3.25,5.0,0,1,0,6.0,12.0,9.0,6.0,5.0,7.0,1,1,4.0,4.0,6.0,4.0,1.0,1.0
1715,1.57,3.4,5.5,0,1,0,12.0,5.0,9.0,4.0,7.0,4.0,2,0,6.0,7.0,6.0,12.0,1.0,0.0
1716,1.72,3.4,5.25,1,0,0,11.0,1.0,7.0,5.0,9.0,7.0,9,2,4.0,7.0,2.0,5.0,1.0,1.0
1717,1.9,2.5,5.5,0,0,1,4.0,7.0,6.0,5.0,1.0,12.0,0,1,2.0,9.0,8.0,4.0,0.0,1.0
1718,1.75,3.4,5.0,0,1,0,7.0,7.0,7.0,6.0,10.0,3.0,2,1,7.0,3.0,1.0,8.0,1.0,1.0
1719,1.8,3.5,4.5,1,0,0,11.0,10.0,12.0,8.0,10.0,9.0,3,1,13.0,12.0,9.0,8.0,1.0,1.0
1720,1.91,3.3,4.5,1,0,0,13.0,4.0,12.0,5.0,15.0,7.0,10,0,13.0,5.0,3.0,5.0,1.0,0.0
1721,1.66,3.4,5.5,0,1,0,8.0,9.0,8.0,2.0,7.0,8.0,0,1,4.0,4.0,4.0,5.0,0.0,1.0
1722,1.7,3.6,5.5,0,1,0,4.0,2.0,4.0,4.0,6.0,2.0,2,0,5.0,2.0,5.0,6.0,1.0,0.0
1723,1.72,3.5,4.75,1,0,0,10.0,9.0,8.0,4.0,9.0,9.0,6,6,8.0,5.0,4.0,2.0,1.0,1.0
1724,1.85,3.5,5.0,0,1,0,9.0,4.0,9.0,2.0,7.0,4.0,0,0,7.0,2.0,7.0,6.0,0.0,0.0
1725,1.85,3.2,4.75,1,0,0,6.25,5.0,5.0,5.0,5.0,4.0,2,1,4.0,3.0,6.0,7.0,1.0,1.0
